participant_id,task,trail,label,consecutive_frames
1,BA_LEFT_CLICK,1,LEFT_PRESS,5
1,BA_LEFT_CLICK,1,LEFT_RELEASE,18
1,BA_LEFT_CLICK,2,NONE,1
1,BA_LEFT_CLICK,2,LEFT_PRESS,3
1,BA_LEFT_CLICK,2,LEFT_RELEASE,39
1,BA_LEFT_CLICK,2,LEFT_PRESS,2
1,BA_LEFT_CLICK,2,LEFT_RELEASE,9
1,BA_LEFT_CLICK,3,NONE,18
1,BA_LEFT_CLICK,3,LEFT_RELEASE,19
1,BA_LEFT_CLICK,3,LEFT_PRESS,4
1,BA_LEFT_CLICK,3,LEFT_RELEASE,13
1,BA_LEFT_CLICK,4,NONE,1
1,BA_LEFT_CLICK,4,LEFT_PRESS,3
1,BA_LEFT_CLICK,4,LEFT_RELEASE,3
1,BA_LEFT_CLICK,4,NONE,37
1,BA_LEFT_CLICK,4,LEFT_PRESS,6
1,BA_LEFT_CLICK,4,LEFT_RELEASE,18
1,BA_LEFT_CLICK,4,NONE,5
1,BA_LEFT_CLICK,5,NONE,27
1,BA_LEFT_CLICK,5,LEFT_RELEASE,19
1,BA_LEFT_CLICK,5,LEFT_PRESS,4
1,BA_LEFT_CLICK,5,LEFT_RELEASE,12
1,BA_LEFT_CLICK,6,NONE,38
1,BA_LEFT_CLICK,6,LEFT_PRESS,5
1,BA_LEFT_CLICK,6,LEFT_RELEASE,13
1,BA_LEFT_CLICK,7,NONE,26
1,BA_LEFT_CLICK,7,LEFT_PRESS,7
1,BA_LEFT_CLICK,7,LEFT_RELEASE,12
1,BA_LEFT_CLICK,8,NONE,39
1,BA_LEFT_CLICK,8,LEFT_RELEASE,2
1,BA_LEFT_CLICK,8,LEFT_PRESS,6
1,BA_LEFT_CLICK,8,LEFT_RELEASE,16
1,BA_LEFT_CLICK,9,NONE,1
1,BA_LEFT_CLICK,9,LEFT_PRESS,2
1,BA_LEFT_CLICK,9,LEFT_RELEASE,6
1,BA_LEFT_CLICK,9,NONE,30
1,BA_LEFT_CLICK,9,LEFT_RELEASE,12
1,BA_LEFT_CLICK,9,LEFT_PRESS,4
1,BA_LEFT_CLICK,9,LEFT_RELEASE,28
1,BA_RIGHT_CLICK,0,NONE,6
1,BA_RIGHT_CLICK,0,RIGHT_PRESS,28
1,BA_RIGHT_CLICK,0,RIGHT_RELEASE,4
1,BA_RIGHT_CLICK,0,RIGHT_PRESS,11
1,BA_RIGHT_CLICK,0,RIGHT_RELEASE,13
1,BA_RIGHT_CLICK,0,RIGHT_PRESS,4
1,BA_RIGHT_CLICK,1,NONE,1
1,BA_RIGHT_CLICK,1,RIGHT_PRESS,34
1,BA_RIGHT_CLICK,1,RIGHT_RELEASE,18
1,BA_RIGHT_CLICK,2,NONE,1
1,BA_RIGHT_CLICK,2,RIGHT_PRESS,3
1,BA_RIGHT_CLICK,2,RIGHT_RELEASE,24
1,BA_RIGHT_CLICK,2,RIGHT_PRESS,4
1,BA_RIGHT_CLICK,2,RIGHT_RELEASE,11
1,BA_RIGHT_CLICK,2,RIGHT_PRESS,12
1,BA_RIGHT_CLICK,2,RIGHT_RELEASE,14
1,BA_RIGHT_CLICK,2,RIGHT_PRESS,4
1,BA_RIGHT_CLICK,3,NONE,2
1,BA_RIGHT_CLICK,3,RIGHT_PRESS,3
1,BA_RIGHT_CLICK,3,RIGHT_RELEASE,2
1,BA_RIGHT_CLICK,3,RIGHT_PRESS,33
1,BA_RIGHT_CLICK,3,RIGHT_RELEASE,16
1,BA_RIGHT_CLICK,3,RIGHT_PRESS,4
1,BA_RIGHT_CLICK,4,NONE,2
1,BA_RIGHT_CLICK,4,RIGHT_PRESS,6
1,BA_RIGHT_CLICK,4,RIGHT_RELEASE,6
1,BA_RIGHT_CLICK,4,RIGHT_PRESS,32
1,BA_RIGHT_CLICK,4,RIGHT_RELEASE,15
1,BA_RIGHT_CLICK,4,RIGHT_PRESS,5
1,BA_RIGHT_CLICK,5,NONE,2
1,BA_RIGHT_CLICK,5,RIGHT_PRESS,11
1,BA_RIGHT_CLICK,5,RIGHT_RELEASE,2
1,BA_RIGHT_CLICK,5,RIGHT_PRESS,40
1,BA_RIGHT_CLICK,5,RIGHT_RELEASE,17
1,BA_RIGHT_CLICK,6,NONE,1
1,BA_RIGHT_CLICK,6,RIGHT_PRESS,3
1,BA_RIGHT_CLICK,6,RIGHT_RELEASE,12
1,BA_RIGHT_CLICK,6,RIGHT_PRESS,25
1,BA_RIGHT_CLICK,6,RIGHT_RELEASE,20
1,BA_RIGHT_CLICK,7,NONE,1
1,BA_RIGHT_CLICK,7,RIGHT_PRESS,3
1,BA_RIGHT_CLICK,7,RIGHT_RELEASE,3
1,BA_RIGHT_CLICK,7,RIGHT_PRESS,2
1,BA_RIGHT_CLICK,7,RIGHT_RELEASE,7
1,BA_RIGHT_CLICK,7,RIGHT_PRESS,25
1,BA_RIGHT_CLICK,7,RIGHT_RELEASE,22
1,BA_RIGHT_CLICK,8,NONE,1
1,BA_RIGHT_CLICK,8,RIGHT_PRESS,3
1,BA_RIGHT_CLICK,8,RIGHT_RELEASE,22
1,BA_RIGHT_CLICK,8,RIGHT_PRESS,5
1,BA_RIGHT_CLICK,8,RIGHT_RELEASE,14
1,BA_RIGHT_CLICK,8,RIGHT_PRESS,6
1,BA_RIGHT_CLICK,8,RIGHT_RELEASE,20
1,BA_RIGHT_CLICK,9,NONE,1
1,BA_RIGHT_CLICK,9,RIGHT_PRESS,3
1,BA_RIGHT_CLICK,9,RIGHT_RELEASE,21
1,BA_RIGHT_CLICK,9,RIGHT_PRESS,6
1,BA_RIGHT_CLICK,9,RIGHT_RELEASE,21
1,BA_SCROLL,0,SCROLL_UP,3
1,BA_SCROLL,0,NONE,14
1,BA_SCROLL,0,SCROLL_DOWN,8
1,BA_SCROLL,0,SCROLL_UP,9
1,BA_SCROLL,0,SCROLL_DOWN,13
1,BA_SCROLL,0,SCROLL_UP,9
1,BA_SCROLL,0,SCROLL_DOWN,9
1,BA_SCROLL,0,NONE,5
1,BA_SCROLL,0,SCROLL_UP,9
1,BA_SCROLL,0,SCROLL_DOWN,9
1,BA_SCROLL,0,NONE,4
1,BA_SCROLL,0,SCROLL_UP,10
1,BA_SCROLL,0,SCROLL_DOWN,12
1,BA_SCROLL,0,NONE,2
1,BA_SCROLL,0,SCROLL_UP,10
1,BA_SCROLL,0,SCROLL_DOWN,14
1,BA_SCROLL,0,NONE,25
1,BA_SCROLL,1,SCROLL_UP,3
1,BA_SCROLL,1,NONE,22
1,BA_SCROLL,1,SCROLL_UP,5
1,BA_SCROLL,1,SCROLL_DOWN,10
1,BA_SCROLL,1,NONE,5
1,BA_SCROLL,1,SCROLL_UP,8
1,BA_SCROLL,1,SCROLL_DOWN,11
1,BA_SCROLL,1,NONE,5
1,BA_SCROLL,1,SCROLL_UP,8
1,BA_SCROLL,1,SCROLL_DOWN,12
1,BA_SCROLL,1,NONE,3
1,BA_SCROLL,1,SCROLL_UP,8
1,BA_SCROLL,1,SCROLL_DOWN,9
1,BA_SCROLL,1,NONE,6
1,BA_SCROLL,1,SCROLL_UP,9
1,BA_SCROLL,1,SCROLL_DOWN,23
1,BA_SCROLL,2,NONE,3
1,BA_SCROLL,2,SCROLL_UP,4
1,BA_SCROLL,2,NONE,28
1,BA_SCROLL,2,SCROLL_DOWN,5
1,BA_SCROLL,2,SCROLL_UP,11
1,BA_SCROLL,2,SCROLL_DOWN,13
1,BA_SCROLL,2,SCROLL_UP,9
1,BA_SCROLL,2,SCROLL_DOWN,13
1,BA_SCROLL,2,SCROLL_UP,12
1,BA_SCROLL,2,SCROLL_DOWN,10
1,BA_SCROLL,2,NONE,4
1,BA_SCROLL,2,SCROLL_UP,9
1,BA_SCROLL,2,SCROLL_DOWN,9
1,BA_SCROLL,2,NONE,5
1,BA_SCROLL,2,SCROLL_UP,8
1,BA_SCROLL,2,SCROLL_DOWN,15
1,BA_SCROLL,2,NONE,13
1,BA_SCROLL,3,NONE,31
1,BA_SCROLL,3,SCROLL_UP,2
1,BA_SCROLL,3,SCROLL_DOWN,6
1,BA_SCROLL,3,NONE,7
1,BA_SCROLL,3,SCROLL_UP,8
1,BA_SCROLL,3,SCROLL_DOWN,6
1,BA_SCROLL,3,NONE,7
1,BA_SCROLL,3,SCROLL_UP,8
1,BA_SCROLL,3,SCROLL_DOWN,6
1,BA_SCROLL,3,NONE,8
1,BA_SCROLL,3,SCROLL_UP,7
1,BA_SCROLL,3,SCROLL_DOWN,9
1,BA_SCROLL,3,NONE,4
1,BA_SCROLL,3,SCROLL_UP,9
1,BA_SCROLL,3,SCROLL_DOWN,13
1,BA_SCROLL,3,NONE,7
1,BA_SCROLL,4,SCROLL_UP,3
1,BA_SCROLL,4,NONE,25
1,BA_SCROLL,4,SCROLL_DOWN,7
1,BA_SCROLL,4,SCROLL_UP,12
1,BA_SCROLL,4,SCROLL_DOWN,12
1,BA_SCROLL,4,SCROLL_UP,10
1,BA_SCROLL,4,SCROLL_DOWN,12
1,BA_SCROLL,4,SCROLL_UP,9
1,BA_SCROLL,4,SCROLL_DOWN,11
1,BA_SCROLL,4,SCROLL_UP,10
1,BA_SCROLL,4,SCROLL_DOWN,11
1,BA_SCROLL,4,SCROLL_UP,9
1,BA_SCROLL,4,SCROLL_DOWN,12
1,BA_SCROLL,4,SCROLL_UP,10
1,BA_SCROLL,4,SCROLL_DOWN,16
1,BA_SCROLL,4,NONE,17
1,DRAGGING,0,NONE,2
1,DRAGGING,0,LEFT_PRESS,4
1,DRAGGING,0,NONE,5
1,DRAGGING,0,LEFT_PRESS,39
1,DRAGGING,0,NONE,26
1,DRAGGING,0,LEFT_RELEASE,11
1,DRAGGING,0,NONE,11
1,DRAGGING,1,NONE,52
1,DRAGGING,1,LEFT_PRESS,8
1,DRAGGING,1,NONE,46
1,DRAGGING,1,LEFT_RELEASE,11
1,DRAGGING,1,NONE,5
1,DRAGGING,2,NONE,1
1,DRAGGING,2,LEFT_RELEASE,2
1,DRAGGING,2,NONE,24
1,DRAGGING,2,LEFT_PRESS,32
1,DRAGGING,2,NONE,57
1,DRAGGING,2,LEFT_RELEASE,11
1,DRAGGING,2,NONE,6
1,DRAGGING,3,LEFT_RELEASE,4
1,DRAGGING,3,NONE,44
1,DRAGGING,3,LEFT_PRESS,8
1,DRAGGING,3,NONE,52
1,DRAGGING,3,LEFT_RELEASE,10
1,DRAGGING,3,NONE,13
1,DRAGGING,4,NONE,57
1,DRAGGING,4,LEFT_PRESS,9
1,DRAGGING,4,NONE,53
1,DRAGGING,4,LEFT_RELEASE,9
1,DRAGGING,4,NONE,11
1,MENU_NAVIGATION,0,NONE,1
1,MENU_NAVIGATION,0,RIGHT_PRESS,3
1,MENU_NAVIGATION,0,NONE,20
1,MENU_NAVIGATION,0,RIGHT_RELEASE,64
1,MENU_NAVIGATION,0,LEFT_PRESS,18
1,MENU_NAVIGATION,0,LEFT_RELEASE,9
1,MENU_NAVIGATION,0,RIGHT_RELEASE,8
1,MENU_NAVIGATION,1,NONE,1
1,MENU_NAVIGATION,1,RIGHT_PRESS,3
1,MENU_NAVIGATION,1,NONE,21
1,MENU_NAVIGATION,1,RIGHT_RELEASE,13
1,MENU_NAVIGATION,1,RIGHT_PRESS,3
1,MENU_NAVIGATION,1,RIGHT_RELEASE,29
1,MENU_NAVIGATION,1,RIGHT_PRESS,3
1,MENU_NAVIGATION,1,LEFT_PRESS,21
1,MENU_NAVIGATION,2,NONE,2
1,MENU_NAVIGATION,2,RIGHT_PRESS,2
1,MENU_NAVIGATION,2,NONE,27
1,MENU_NAVIGATION,2,RIGHT_RELEASE,7
1,MENU_NAVIGATION,2,RIGHT_PRESS,4
1,MENU_NAVIGATION,2,RIGHT_RELEASE,51
1,MENU_NAVIGATION,2,LEFT_PRESS,6
1,MENU_NAVIGATION,2,LEFT_RELEASE,9
1,MENU_NAVIGATION,2,LEFT_PRESS,4
1,MENU_NAVIGATION,3,NONE,2
1,MENU_NAVIGATION,3,RIGHT_PRESS,1
1,MENU_NAVIGATION,3,NONE,23
1,MENU_NAVIGATION,3,RIGHT_PRESS,19
1,MENU_NAVIGATION,3,RIGHT_RELEASE,44
1,MENU_NAVIGATION,4,NONE,1
1,MENU_NAVIGATION,4,RIGHT_PRESS,3
1,MENU_NAVIGATION,4,RIGHT_RELEASE,8
1,MENU_NAVIGATION,4,RIGHT_PRESS,2
1,MENU_NAVIGATION,4,RIGHT_RELEASE,21
1,MENU_NAVIGATION,4,RIGHT_PRESS,8
1,MENU_NAVIGATION,4,RIGHT_RELEASE,18
1,MENU_NAVIGATION,4,RIGHT_PRESS,2
1,MENU_NAVIGATION,4,RIGHT_RELEASE,4
1,MENU_NAVIGATION,4,RIGHT_PRESS,3
1,MENU_NAVIGATION,4,RIGHT_RELEASE,4
1,MENU_NAVIGATION,4,RIGHT_PRESS,6
1,MENU_NAVIGATION,4,RIGHT_RELEASE,15
1,MENU_NAVIGATION,4,NONE,11
1,POINT_N_CLICK,0,NONE,48
1,POINT_N_CLICK,0,LEFT_PRESS,8
1,POINT_N_CLICK,0,LEFT_RELEASE,12
1,POINT_N_CLICK,0,NONE,30
1,POINT_N_CLICK,0,LEFT_PRESS,9
1,POINT_N_CLICK,0,LEFT_RELEASE,29
1,POINT_N_CLICK,0,LEFT_PRESS,9
1,POINT_N_CLICK,0,LEFT_RELEASE,13
1,POINT_N_CLICK,0,NONE,7
1,POINT_N_CLICK,1,NONE,1
1,POINT_N_CLICK,1,LEFT_PRESS,3
1,POINT_N_CLICK,1,NONE,58
1,POINT_N_CLICK,1,LEFT_PRESS,9
1,POINT_N_CLICK,1,LEFT_RELEASE,12
1,POINT_N_CLICK,1,NONE,25
1,POINT_N_CLICK,1,LEFT_RELEASE,2
1,POINT_N_CLICK,1,NONE,1
1,POINT_N_CLICK,1,LEFT_PRESS,8
1,POINT_N_CLICK,1,LEFT_RELEASE,21
1,POINT_N_CLICK,1,NONE,7
1,POINT_N_CLICK,1,LEFT_PRESS,9
1,POINT_N_CLICK,1,LEFT_RELEASE,14
1,POINT_N_CLICK,2,NONE,1
1,POINT_N_CLICK,2,LEFT_PRESS,2
1,POINT_N_CLICK,2,NONE,41
1,POINT_N_CLICK,2,LEFT_PRESS,2
1,POINT_N_CLICK,2,LEFT_RELEASE,11
1,POINT_N_CLICK,2,LEFT_PRESS,7
1,POINT_N_CLICK,2,LEFT_RELEASE,17
1,POINT_N_CLICK,2,NONE,22
1,POINT_N_CLICK,2,LEFT_PRESS,7
1,POINT_N_CLICK,2,LEFT_RELEASE,13
1,POINT_N_CLICK,2,NONE,26
1,POINT_N_CLICK,2,LEFT_PRESS,9
1,POINT_N_CLICK,2,LEFT_RELEASE,12
1,POINT_N_CLICK,2,NONE,11
1,POINT_N_CLICK,3,LEFT_PRESS,4
1,POINT_N_CLICK,3,NONE,43
1,POINT_N_CLICK,3,LEFT_RELEASE,21
1,POINT_N_CLICK,3,LEFT_PRESS,8
1,POINT_N_CLICK,3,LEFT_RELEASE,14
1,POINT_N_CLICK,3,NONE,32
1,POINT_N_CLICK,3,LEFT_RELEASE,16
1,POINT_N_CLICK,3,LEFT_PRESS,8
1,POINT_N_CLICK,3,LEFT_RELEASE,15
1,POINT_N_CLICK,3,NONE,21
1,POINT_N_CLICK,3,LEFT_PRESS,8
1,POINT_N_CLICK,3,LEFT_RELEASE,11
1,POINT_N_CLICK,3,NONE,5
1,POINT_N_CLICK,4,LEFT_PRESS,4
1,POINT_N_CLICK,4,NONE,59
1,POINT_N_CLICK,4,LEFT_PRESS,8
1,POINT_N_CLICK,4,LEFT_RELEASE,13
1,POINT_N_CLICK,4,NONE,35
1,POINT_N_CLICK,4,LEFT_PRESS,8
1,POINT_N_CLICK,4,LEFT_RELEASE,11
1,POINT_N_CLICK,4,NONE,18
1,POINT_N_CLICK,4,LEFT_RELEASE,17
1,POINT_N_CLICK,4,LEFT_PRESS,6
1,POINT_N_CLICK,4,LEFT_RELEASE,14
1,POINT_N_CLICK,4,NONE,3
2,BA_LEFT_CLICK,0,LEFT_RELEASE,46
2,BA_LEFT_CLICK,0,LEFT_PRESS,5
2,BA_LEFT_CLICK,0,LEFT_RELEASE,26
2,BA_LEFT_CLICK,1,LEFT_RELEASE,41
2,BA_LEFT_CLICK,1,LEFT_PRESS,2
2,BA_LEFT_CLICK,1,LEFT_RELEASE,16
2,BA_LEFT_CLICK,2,LEFT_RELEASE,70
2,BA_LEFT_CLICK,3,LEFT_RELEASE,5
2,BA_LEFT_CLICK,3,NONE,29
2,BA_LEFT_CLICK,3,LEFT_RELEASE,13
2,BA_LEFT_CLICK,4,NONE,11
2,BA_LEFT_CLICK,4,LEFT_RELEASE,29
2,BA_LEFT_CLICK,4,LEFT_PRESS,4
2,BA_LEFT_CLICK,4,LEFT_RELEASE,16
2,BA_LEFT_CLICK,5,LEFT_RELEASE,68
2,BA_LEFT_CLICK,5,LEFT_PRESS,3
2,BA_LEFT_CLICK,5,LEFT_RELEASE,15
2,BA_LEFT_CLICK,6,NONE,48
2,BA_LEFT_CLICK,6,LEFT_PRESS,3
2,BA_LEFT_CLICK,6,LEFT_RELEASE,8
2,BA_LEFT_CLICK,6,LEFT_PRESS,4
2,BA_LEFT_CLICK,6,LEFT_RELEASE,34
2,BA_LEFT_CLICK,7,NONE,45
2,BA_LEFT_CLICK,7,LEFT_PRESS,5
2,BA_LEFT_CLICK,7,LEFT_RELEASE,1
2,BA_LEFT_CLICK,7,LEFT_PRESS,4
2,BA_LEFT_CLICK,7,LEFT_RELEASE,18
2,BA_LEFT_CLICK,7,NONE,1
2,BA_LEFT_CLICK,8,LEFT_RELEASE,1
2,BA_LEFT_CLICK,8,NONE,61
2,BA_LEFT_CLICK,8,LEFT_PRESS,7
2,BA_LEFT_CLICK,8,LEFT_RELEASE,10
2,BA_LEFT_CLICK,9,LEFT_RELEASE,4
2,BA_LEFT_CLICK,9,NONE,27
2,BA_LEFT_CLICK,9,LEFT_PRESS,7
2,BA_LEFT_CLICK,9,LEFT_RELEASE,13
2,BA_RIGHT_CLICK,0,RIGHT_RELEASE,3
2,BA_RIGHT_CLICK,0,NONE,40
2,BA_RIGHT_CLICK,0,RIGHT_PRESS,7
2,BA_RIGHT_CLICK,0,RIGHT_RELEASE,13
2,BA_RIGHT_CLICK,1,RIGHT_RELEASE,21
2,BA_RIGHT_CLICK,1,RIGHT_PRESS,6
2,BA_RIGHT_CLICK,1,RIGHT_RELEASE,7
2,BA_RIGHT_CLICK,1,RIGHT_PRESS,11
2,BA_RIGHT_CLICK,1,RIGHT_RELEASE,11
2,BA_RIGHT_CLICK,2,RIGHT_RELEASE,28
2,BA_RIGHT_CLICK,2,RIGHT_PRESS,10
2,BA_RIGHT_CLICK,2,RIGHT_RELEASE,17
2,BA_RIGHT_CLICK,3,RIGHT_RELEASE,4
2,BA_RIGHT_CLICK,3,NONE,10
2,BA_RIGHT_CLICK,3,RIGHT_RELEASE,16
2,BA_RIGHT_CLICK,3,NONE,9
2,BA_RIGHT_CLICK,3,RIGHT_PRESS,3
2,BA_RIGHT_CLICK,3,RIGHT_RELEASE,4
2,BA_RIGHT_CLICK,3,RIGHT_PRESS,11
2,BA_RIGHT_CLICK,3,RIGHT_RELEASE,9
2,BA_RIGHT_CLICK,4,RIGHT_RELEASE,3
2,BA_RIGHT_CLICK,4,NONE,30
2,BA_RIGHT_CLICK,4,RIGHT_PRESS,8
2,BA_RIGHT_CLICK,4,RIGHT_RELEASE,16
2,BA_RIGHT_CLICK,4,NONE,1
2,BA_RIGHT_CLICK,5,RIGHT_RELEASE,4
2,BA_RIGHT_CLICK,5,NONE,35
2,BA_RIGHT_CLICK,5,RIGHT_PRESS,8
2,BA_RIGHT_CLICK,5,RIGHT_RELEASE,20
2,BA_RIGHT_CLICK,6,RIGHT_RELEASE,6
2,BA_RIGHT_CLICK,6,NONE,41
2,BA_RIGHT_CLICK,6,RIGHT_RELEASE,13
2,BA_RIGHT_CLICK,6,NONE,7
2,BA_RIGHT_CLICK,7,RIGHT_RELEASE,4
2,BA_RIGHT_CLICK,7,NONE,35
2,BA_RIGHT_CLICK,7,RIGHT_PRESS,8
2,BA_RIGHT_CLICK,7,RIGHT_RELEASE,14
2,BA_RIGHT_CLICK,8,RIGHT_RELEASE,4
2,BA_RIGHT_CLICK,8,NONE,27
2,BA_RIGHT_CLICK,8,RIGHT_PRESS,20
2,BA_RIGHT_CLICK,8,RIGHT_RELEASE,17
2,BA_RIGHT_CLICK,9,RIGHT_RELEASE,22
2,BA_RIGHT_CLICK,9,NONE,49
2,BA_SCROLL,0,NONE,1
2,BA_SCROLL,0,SCROLL_UP,1
2,BA_SCROLL,0,NONE,23
2,BA_SCROLL,0,SCROLL_UP,7
2,BA_SCROLL,0,SCROLL_DOWN,6
2,BA_SCROLL,0,NONE,5
2,BA_SCROLL,0,SCROLL_UP,8
2,BA_SCROLL,0,SCROLL_DOWN,9
2,BA_SCROLL,0,NONE,5
2,BA_SCROLL,0,SCROLL_UP,8
2,BA_SCROLL,0,SCROLL_DOWN,6
2,BA_SCROLL,0,NONE,7
2,BA_SCROLL,0,SCROLL_UP,7
2,BA_SCROLL,0,SCROLL_DOWN,6
2,BA_SCROLL,0,NONE,3
2,BA_SCROLL,0,SCROLL_UP,3
2,BA_SCROLL,0,NONE,43
2,BA_SCROLL,0,SCROLL_UP,11
2,BA_SCROLL,0,SCROLL_DOWN,5
2,BA_SCROLL,1,SCROLL_UP,2
2,BA_SCROLL,1,NONE,35
2,BA_SCROLL,1,SCROLL_UP,9
2,BA_SCROLL,1,SCROLL_DOWN,7
2,BA_SCROLL,1,NONE,9
2,BA_SCROLL,1,SCROLL_UP,7
2,BA_SCROLL,1,SCROLL_DOWN,6
2,BA_SCROLL,1,NONE,9
2,BA_SCROLL,1,SCROLL_UP,5
2,BA_SCROLL,1,NONE,15
2,BA_SCROLL,1,SCROLL_UP,6
2,BA_SCROLL,1,SCROLL_DOWN,6
2,BA_SCROLL,1,NONE,8
2,BA_SCROLL,1,SCROLL_UP,8
2,BA_SCROLL,1,SCROLL_DOWN,7
2,BA_SCROLL,1,NONE,19
2,BA_SCROLL,2,SCROLL_UP,3
2,BA_SCROLL,2,NONE,32
2,BA_SCROLL,2,SCROLL_UP,4
2,BA_SCROLL,2,SCROLL_DOWN,6
2,BA_SCROLL,2,NONE,6
2,BA_SCROLL,2,SCROLL_UP,7
2,BA_SCROLL,2,SCROLL_DOWN,5
2,BA_SCROLL,2,NONE,9
2,BA_SCROLL,2,SCROLL_UP,8
2,BA_SCROLL,2,SCROLL_DOWN,5
2,BA_SCROLL,2,NONE,7
2,BA_SCROLL,2,SCROLL_UP,8
2,BA_SCROLL,2,SCROLL_DOWN,5
2,BA_SCROLL,2,NONE,8
2,BA_SCROLL,2,SCROLL_UP,10
2,BA_SCROLL,2,SCROLL_DOWN,6
2,BA_SCROLL,2,NONE,18
2,BA_SCROLL,3,SCROLL_UP,3
2,BA_SCROLL,3,NONE,26
2,BA_SCROLL,3,SCROLL_UP,5
2,BA_SCROLL,3,SCROLL_DOWN,7
2,BA_SCROLL,3,NONE,8
2,BA_SCROLL,3,SCROLL_UP,9
2,BA_SCROLL,3,SCROLL_DOWN,5
2,BA_SCROLL,3,NONE,7
2,BA_SCROLL,3,SCROLL_UP,9
2,BA_SCROLL,3,SCROLL_DOWN,6
2,BA_SCROLL,3,NONE,8
2,BA_SCROLL,3,SCROLL_UP,9
2,BA_SCROLL,3,SCROLL_DOWN,4
2,BA_SCROLL,3,NONE,11
2,BA_SCROLL,3,SCROLL_UP,2
2,BA_SCROLL,3,NONE,1
2,BA_SCROLL,3,SCROLL_UP,8
2,BA_SCROLL,3,NONE,11
2,BA_SCROLL,4,NONE,1
2,BA_SCROLL,4,SCROLL_UP,1
2,BA_SCROLL,4,NONE,33
2,BA_SCROLL,4,SCROLL_UP,9
2,BA_SCROLL,4,SCROLL_DOWN,6
2,BA_SCROLL,4,NONE,6
2,BA_SCROLL,4,SCROLL_UP,9
2,BA_SCROLL,4,SCROLL_DOWN,8
2,BA_SCROLL,4,NONE,6
2,BA_SCROLL,4,SCROLL_UP,9
2,BA_SCROLL,4,SCROLL_DOWN,7
2,BA_SCROLL,4,NONE,7
2,BA_SCROLL,4,SCROLL_UP,10
2,BA_SCROLL,4,SCROLL_DOWN,8
2,BA_SCROLL,4,NONE,9
2,BA_SCROLL,4,SCROLL_UP,9
2,BA_SCROLL,4,SCROLL_DOWN,10
2,BA_SCROLL,4,NONE,15
2,DRAGGING,0,NONE,29
2,DRAGGING,0,LEFT_PRESS,19
2,DRAGGING,0,NONE,15
2,DRAGGING,0,LEFT_RELEASE,4
2,DRAGGING,0,LEFT_PRESS,1
2,DRAGGING,0,LEFT_RELEASE,5
2,DRAGGING,0,LEFT_PRESS,21
2,DRAGGING,0,LEFT_RELEASE,10
2,DRAGGING,0,NONE,10
2,DRAGGING,1,LEFT_RELEASE,4
2,DRAGGING,1,NONE,26
2,DRAGGING,1,LEFT_RELEASE,1
2,DRAGGING,1,NONE,6
2,DRAGGING,1,LEFT_PRESS,7
2,DRAGGING,1,NONE,41
2,DRAGGING,1,LEFT_RELEASE,10
2,DRAGGING,1,NONE,8
2,DRAGGING,2,NONE,1
2,DRAGGING,2,LEFT_RELEASE,2
2,DRAGGING,2,NONE,18
2,DRAGGING,2,LEFT_RELEASE,4
2,DRAGGING,2,NONE,6
2,DRAGGING,2,LEFT_PRESS,24
2,DRAGGING,2,NONE,52
2,DRAGGING,2,LEFT_RELEASE,10
2,DRAGGING,2,NONE,11
2,DRAGGING,3,NONE,54
2,DRAGGING,3,LEFT_PRESS,7
2,DRAGGING,3,NONE,37
2,DRAGGING,3,LEFT_RELEASE,9
2,DRAGGING,3,NONE,7
2,DRAGGING,4,NONE,41
2,DRAGGING,4,LEFT_RELEASE,14
2,DRAGGING,4,NONE,39
2,DRAGGING,4,LEFT_RELEASE,16
2,DRAGGING,4,NONE,11
2,MENU_NAVIGATION,0,NONE,41
2,MENU_NAVIGATION,0,RIGHT_PRESS,12
2,MENU_NAVIGATION,0,RIGHT_RELEASE,5
2,MENU_NAVIGATION,0,RIGHT_PRESS,1
2,MENU_NAVIGATION,0,RIGHT_RELEASE,1
2,MENU_NAVIGATION,0,RIGHT_PRESS,35
2,MENU_NAVIGATION,0,LEFT_PRESS,18
2,MENU_NAVIGATION,1,LEFT_RELEASE,2
2,MENU_NAVIGATION,1,NONE,30
2,MENU_NAVIGATION,1,RIGHT_PRESS,10
2,MENU_NAVIGATION,1,RIGHT_RELEASE,5
2,MENU_NAVIGATION,1,RIGHT_PRESS,8
2,MENU_NAVIGATION,1,LEFT_PRESS,1
2,MENU_NAVIGATION,1,RIGHT_PRESS,23
2,MENU_NAVIGATION,1,RIGHT_RELEASE,4
2,MENU_NAVIGATION,1,LEFT_PRESS,14
2,MENU_NAVIGATION,2,NONE,28
2,MENU_NAVIGATION,2,RIGHT_PRESS,12
2,MENU_NAVIGATION,2,RIGHT_RELEASE,1
2,MENU_NAVIGATION,2,RIGHT_PRESS,14
2,MENU_NAVIGATION,2,RIGHT_RELEASE,9
2,MENU_NAVIGATION,2,NONE,2
2,MENU_NAVIGATION,2,RIGHT_PRESS,22
2,MENU_NAVIGATION,2,LEFT_PRESS,18
2,MENU_NAVIGATION,3,RIGHT_RELEASE,2
2,MENU_NAVIGATION,3,LEFT_RELEASE,3
2,MENU_NAVIGATION,3,LEFT_PRESS,8
2,MENU_NAVIGATION,3,NONE,42
2,MENU_NAVIGATION,3,RIGHT_PRESS,8
2,MENU_NAVIGATION,3,RIGHT_RELEASE,12
2,MENU_NAVIGATION,3,NONE,19
2,MENU_NAVIGATION,3,RIGHT_PRESS,2
