timestamp,label
108881,scroll_up
108913,scroll_up
108947,scroll_up
108979,scroll_up
109012,scroll_up
109046,scroll_up
109080,scroll_up
109111,scroll_up
109146,scroll_up
109178,scroll_up
109213,scroll_up
109248,scroll_up
109279,scroll_up
109313,scroll_down
109347,scroll_down
109380,scroll_down
109414,scroll_down
109445,scroll_down
109480,scroll_down
109513,scroll_down
109547,scroll_down
109579,scroll_down
109614,scroll_down
109645,scroll_down
109679,scroll_up
109712,scroll_up
109744,scroll_up
109779,scroll_up
109812,scroll_up
109847,scroll_up
109880,scroll_up
109912,scroll_up
109946,scroll_up
109980,scroll_up
110012,scroll_up
110043,scroll_up
110079,scroll_up
110113,scroll_up
110147,scroll_down
110181,scroll_down
110213,scroll_down
110248,scroll_down
110278,scroll_down
110313,scroll_down
110346,scroll_down
110380,scroll_down
110412,scroll_down
110447,scroll_down
110480,scroll_down
110512,scroll_down
110546,scroll_down
110580,scroll_up
110612,scroll_up
110646,scroll_up
110680,scroll_up
110713,scroll_up
110746,scroll_up
110780,scroll_up
110813,scroll_up
110846,scroll_up
110880,scroll_up
110913,scroll_up
110947,scroll_up
110980,scroll_up
111013,scroll_up
111045,scroll_up
111080,scroll_down
111112,scroll_down
111147,scroll_down
111180,scroll_down
111212,scroll_down
111247,scroll_down
111280,scroll_down
111313,scroll_down
111346,scroll_down
111380,scroll_down
111413,scroll_down
111446,scroll_down
111480,scroll_up
111513,scroll_up
111546,scroll_up
111580,scroll_up
111610,scroll_up
111648,scroll_up
111679,scroll_up
111714,scroll_up
111747,scroll_up
111778,scroll_up
111814,scroll_up
111846,scroll_up
111880,scroll_up
111913,scroll_up
111945,scroll_up
112779,none
112811,none
112848,none
112879,none
112912,none
112946,none
112979,none
113013,none
113046,none
113078,none
113113,none
113146,none
113180,scroll_down
113212,scroll_down
113247,scroll_down
113280,scroll_down
113314,scroll_down
113346,scroll_down
113381,scroll_down
113413,scroll_down
113446,scroll_down
113480,scroll_down
113513,scroll_down
113547,scroll_up
113579,scroll_up
113613,scroll_up
113646,scroll_up
113679,scroll_up
113713,scroll_up
113746,scroll_up
113780,scroll_up
113814,scroll_up
113846,scroll_up
113880,scroll_up
113913,scroll_up
113946,scroll_up
113980,scroll_up
114014,scroll_down
114047,scroll_down
114079,scroll_down
114113,scroll_down
114146,scroll_down
114180,scroll_down
114213,scroll_down
114247,scroll_down
114280,scroll_down
114313,scroll_down
114347,scroll_down
114380,scroll_down
114413,scroll_up
114447,scroll_up
114480,scroll_up
114514,scroll_up
114546,scroll_up
114580,scroll_up
114613,scroll_up
114647,scroll_up
114681,scroll_up
114712,scroll_up
114746,scroll_up
114780,scroll_up
114814,scroll_down
114846,scroll_down
114880,scroll_down
114914,scroll_down
114947,scroll_down
114980,scroll_down
115014,scroll_down
115044,scroll_down
115082,scroll_down
115113,scroll_down
115147,scroll_down
115180,scroll_down
115213,scroll_up
115246,scroll_up
115280,scroll_up
115313,scroll_up
115347,scroll_up
115381,scroll_up
115413,scroll_up
115447,scroll_up
115480,scroll_up
115513,scroll_up
115547,scroll_up
115581,scroll_up
115614,scroll_up
115647,scroll_up
115681,scroll_up
115713,scroll_up
115747,scroll_down
115780,scroll_down
115813,scroll_down
115846,scroll_down
115881,scroll_down
115912,scroll_down
115947,scroll_down
115980,scroll_down
116014,scroll_down
116047,scroll_down
116081,scroll_down
116112,scroll_down
116147,scroll_up
116181,scroll_up
116213,scroll_up
116247,scroll_up
116281,scroll_up
116314,scroll_up
116347,scroll_up
116380,scroll_up
116414,scroll_up
116447,scroll_up
116480,scroll_up
116514,scroll_up
116547,none
116579,none
116614,scroll_down
116647,scroll_down
116681,scroll_down
116714,scroll_down
116746,scroll_down
116781,scroll_down
116812,scroll_down
116846,scroll_down
116879,scroll_down
116913,scroll_down
116946,scroll_down
116979,scroll_down
117013,scroll_up
117048,scroll_up
117079,scroll_up
117112,scroll_up
117146,scroll_up
117179,scroll_up
117213,scroll_up
117247,scroll_up
117280,scroll_up
117314,scroll_up
117347,scroll_up
117381,scroll_up
117413,scroll_up
117447,scroll_down
117481,scroll_down
117513,scroll_down
117548,scroll_down
117580,scroll_down
117614,scroll_down
117647,scroll_down
117681,scroll_down
117713,scroll_down
117747,scroll_down
117779,scroll_down
117814,scroll_down
117847,scroll_up
117881,scroll_up
117914,scroll_up
117947,scroll_up
117981,scroll_up
118014,scroll_up
118047,scroll_up
118079,scroll_up
118114,scroll_up
118148,scroll_up
118180,scroll_up
118213,scroll_up
119413,none
119447,none
119480,none
119512,none
119546,none
119580,none
119613,none
119646,none
119681,none
119713,none
119747,none
119779,none
119812,none
119846,none
119879,none
119914,none
119946,scroll_down
119979,scroll_down
120013,scroll_down
120044,scroll_down
120081,scroll_down
120112,scroll_down
120146,scroll_down
120179,scroll_down
120213,scroll_down
120247,scroll_down
120280,none
120313,none
120347,none
120379,none
120412,none
120446,none
120480,scroll_up
120513,scroll_up
120548,scroll_up
120580,scroll_up
120614,scroll_up
120647,scroll_up
120680,scroll_up
120715,scroll_down
120747,scroll_down
120781,scroll_down
120815,scroll_down
120848,scroll_down
120881,scroll_down
120914,scroll_down
120946,scroll_down
120980,scroll_down
121012,scroll_down
121044,none
121076,scroll_up
121110,scroll_up
121144,scroll_up
121181,scroll_up
121214,scroll_up
121246,scroll_up
121280,scroll_up
121314,scroll_up
121347,scroll_up
121378,scroll_up
121413,scroll_up
121446,scroll_up
121480,scroll_down
121513,scroll_down
121548,scroll_down
121580,scroll_down
121612,scroll_down
121646,scroll_down
121679,scroll_down
121712,scroll_down
121746,scroll_down
121781,scroll_down
121813,scroll_down
121847,scroll_up
121880,scroll_up
121912,scroll_up
121946,scroll_up
121979,scroll_up
122014,scroll_up
122047,scroll_up
122080,scroll_up
122114,scroll_up
122147,scroll_up
122181,scroll_up
122214,scroll_up
122247,scroll_up
122280,none
122312,none
122346,scroll_down
122379,scroll_down
122413,scroll_down
122448,scroll_down
122481,scroll_down
122514,scroll_down
122548,scroll_down
122581,scroll_down
122613,scroll_down
122647,scroll_down
122680,scroll_down
122713,scroll_up
122746,scroll_up
122780,scroll_up
122813,scroll_up
122846,scroll_up
122880,scroll_up
122914,scroll_up
122946,scroll_up
122981,scroll_up
123015,scroll_up
123047,scroll_up
123080,scroll_up
123114,scroll_up
123146,scroll_up
123181,scroll_down
123214,scroll_down
123248,scroll_down
123281,scroll_down
123313,scroll_down
123347,scroll_down
123378,scroll_down
123414,scroll_down
123447,scroll_down
123480,scroll_down
123515,scroll_down
123548,scroll_down
123580,scroll_down
123613,scroll_down
123648,scroll_up
123679,scroll_up
123714,scroll_up
123747,scroll_up
123782,scroll_up
123815,scroll_up
123847,scroll_up
123879,scroll_up
123914,scroll_up
123944,scroll_up
123981,scroll_up
124014,scroll_up
124048,scroll_up
124846,none
124880,none
124913,none
124947,none
124980,none
125014,none
125043,none
125080,none
125113,none
125148,none
125180,none
125215,none
125247,none
125281,none
125313,none
125347,none
125381,none
125413,none
125448,none
125480,scroll_down
125514,scroll_down
125546,scroll_down
125579,scroll_down
125614,scroll_down
125648,scroll_down
125681,scroll_down
125715,scroll_down
125748,scroll_down
125781,scroll_down
125813,scroll_down
125847,scroll_up
125881,scroll_up
125914,scroll_up
125948,scroll_up
125982,scroll_up
126013,scroll_up
126047,scroll_up
126080,scroll_up
126114,scroll_up
126146,scroll_up
126181,scroll_up
126214,scroll_down
126248,scroll_down
126282,scroll_down
126312,scroll_down
126347,scroll_down
126379,scroll_down
126414,scroll_down
126448,scroll_down
126480,scroll_down
126514,scroll_down
126547,scroll_down
126580,scroll_down
126613,scroll_up
126681,scroll_up
126710,scroll_up
126748,scroll_up
126781,scroll_up
126814,scroll_up
126847,scroll_up
126880,scroll_up
126913,scroll_up
126946,scroll_up
126981,scroll_up
127014,scroll_up
127047,scroll_up
127082,scroll_up
127113,none
127147,none
127179,scroll_down
127214,scroll_down
127247,scroll_down
127281,scroll_down
127315,scroll_down
127347,scroll_down
127380,scroll_down
127414,scroll_down
127446,scroll_down
127481,scroll_down
127514,scroll_down
127548,scroll_up
127580,scroll_up
127615,scroll_up
127649,scroll_up
127680,scroll_up
127713,scroll_up
127748,scroll_up
127780,scroll_up
127815,scroll_up
127847,scroll_up
127881,scroll_up
127914,scroll_up
127947,scroll_up
127980,scroll_up
128014,scroll_up
128047,scroll_down
128081,scroll_down
128114,scroll_down
128148,scroll_down
128181,scroll_down
128214,scroll_down
128247,scroll_down
128280,scroll_down
128314,scroll_down
128347,scroll_down
128381,scroll_down
128415,scroll_down
128449,scroll_down
128482,scroll_up
128514,scroll_up
128547,scroll_up
128580,scroll_up
128614,scroll_up
128648,scroll_up
128681,scroll_up
128714,scroll_up
128749,scroll_up
128781,scroll_up
128814,scroll_up
128847,scroll_up
128881,scroll_up
128914,scroll_down
128948,scroll_down
128982,scroll_down
129015,scroll_down
129045,scroll_down
129080,scroll_down
129114,scroll_down
129147,scroll_down
129181,scroll_down
129215,scroll_down
129248,scroll_down
129283,scroll_down
129314,scroll_down
129347,scroll_up
129381,scroll_up
129415,scroll_up
129447,scroll_up
129482,scroll_up
129514,scroll_up
129547,scroll_up
129583,scroll_up
129614,scroll_up
129647,scroll_up
129680,scroll_up
129714,scroll_up
