timestamp,task,trail,label
82676,BA_RIGHT_CLICK,1,right_press
82713,BA_RIGHT_CLICK,1,right_release
82744,BA_RIGHT_CLICK,1,right_release
82781,BA_RIGHT_CLICK,1,right_release
82811,BA_RIGHT_CLICK,1,right_release
82847,BA_RIGHT_CLICK,1,right_release
82876,BA_RIGHT_CLICK,1,right_release
82914,BA_RIGHT_CLICK,1,right_release
82944,BA_RIGHT_CLICK,1,right_release
82980,BA_RIGHT_CLICK,1,right_release
83011,BA_RIGHT_CLICK,1,right_release
83048,BA_RIGHT_CLICK,1,right_release
83077,BA_RIGHT_CLICK,1,none
83114,BA_RIGHT_CLICK,1,none
83143,BA_RIGHT_CLICK,1,none
83181,BA_RIGHT_CLICK,1,none
83213,BA_RIGHT_CLICK,1,none
83247,BA_RIGHT_CLICK,1,none
83280,BA_RIGHT_CLICK,1,none
83313,BA_RIGHT_CLICK,1,none
83347,BA_RIGHT_CLICK,1,none
84480,BA_RIGHT_CLICK,2,none
84510,BA_RIGHT_CLICK,2,none
84548,BA_RIGHT_CLICK,2,none
84577,BA_RIGHT_CLICK,2,none
84613,BA_RIGHT_CLICK,2,none
84644,BA_RIGHT_CLICK,2,none
84681,BA_RIGHT_CLICK,2,none
84710,BA_RIGHT_CLICK,2,none
84748,BA_RIGHT_CLICK,2,none
84778,BA_RIGHT_CLICK,2,none
84814,BA_RIGHT_CLICK,2,none
84844,BA_RIGHT_CLICK,2,none
84880,BA_RIGHT_CLICK,2,none
84910,BA_RIGHT_CLICK,2,none
84948,BA_RIGHT_CLICK,2,none
84977,BA_RIGHT_CLICK,2,none
85014,BA_RIGHT_CLICK,2,none
85044,BA_RIGHT_CLICK,2,none
85081,BA_RIGHT_CLICK,2,none
85110,BA_RIGHT_CLICK,2,none
85147,BA_RIGHT_CLICK,2,none
85177,BA_RIGHT_CLICK,2,none
85214,BA_RIGHT_CLICK,2,none
85243,BA_RIGHT_CLICK,2,none
85281,BA_RIGHT_CLICK,2,none
85311,BA_RIGHT_CLICK,2,none
85348,BA_RIGHT_CLICK,2,none
85377,BA_RIGHT_CLICK,2,none
85414,BA_RIGHT_CLICK,2,none
85444,BA_RIGHT_CLICK,2,none
85482,BA_RIGHT_CLICK,2,none
85510,BA_RIGHT_CLICK,2,none
85548,BA_RIGHT_CLICK,2,none
85577,BA_RIGHT_CLICK,2,none
85614,BA_RIGHT_CLICK,2,none
85643,BA_RIGHT_CLICK,2,none
85681,BA_RIGHT_CLICK,2,none
85710,BA_RIGHT_CLICK,2,none
85748,BA_RIGHT_CLICK,2,none
85777,BA_RIGHT_CLICK,2,none
85814,BA_RIGHT_CLICK,2,none
85844,BA_RIGHT_CLICK,2,none
85880,BA_RIGHT_CLICK,2,right_press
85911,BA_RIGHT_CLICK,2,right_press
85948,BA_RIGHT_CLICK,2,right_press
85977,BA_RIGHT_CLICK,2,right_press
86015,BA_RIGHT_CLICK,2,right_press
86044,BA_RIGHT_CLICK,2,right_press
86081,BA_RIGHT_CLICK,2,right_press
86110,BA_RIGHT_CLICK,2,right_press
86147,BA_RIGHT_CLICK,2,right_press
86176,BA_RIGHT_CLICK,2,right_press
86213,BA_RIGHT_CLICK,2,right_release
86243,BA_RIGHT_CLICK,2,right_release
86278,BA_RIGHT_CLICK,2,right_release
86307,BA_RIGHT_CLICK,2,right_release
86344,BA_RIGHT_CLICK,2,right_release
86377,BA_RIGHT_CLICK,2,right_release
86411,BA_RIGHT_CLICK,2,right_release
86444,BA_RIGHT_CLICK,2,right_release
86475,BA_RIGHT_CLICK,2,right_release
86511,BA_RIGHT_CLICK,2,right_release
86544,BA_RIGHT_CLICK,2,right_release
86577,BA_RIGHT_CLICK,2,right_release
86611,BA_RIGHT_CLICK,2,right_release
86645,BA_RIGHT_CLICK,2,none
86680,BA_RIGHT_CLICK,2,none
86711,BA_RIGHT_CLICK,2,none
86748,BA_RIGHT_CLICK,2,none
88381,BA_RIGHT_CLICK,3,none
88410,BA_RIGHT_CLICK,3,none
88447,BA_RIGHT_CLICK,3,none
88478,BA_RIGHT_CLICK,3,none
88515,BA_RIGHT_CLICK,3,none
88544,BA_RIGHT_CLICK,3,none
88582,BA_RIGHT_CLICK,3,none
88611,BA_RIGHT_CLICK,3,none
88647,BA_RIGHT_CLICK,3,none
88677,BA_RIGHT_CLICK,3,none
88715,BA_RIGHT_CLICK,3,none
88744,BA_RIGHT_CLICK,3,none
88782,BA_RIGHT_CLICK,3,none
88811,BA_RIGHT_CLICK,3,none
88848,BA_RIGHT_CLICK,3,none
88877,BA_RIGHT_CLICK,3,none
88915,BA_RIGHT_CLICK,3,none
88944,BA_RIGHT_CLICK,3,none
88982,BA_RIGHT_CLICK,3,none
89011,BA_RIGHT_CLICK,3,none
89048,BA_RIGHT_CLICK,3,none
89077,BA_RIGHT_CLICK,3,none
89115,BA_RIGHT_CLICK,3,none
89145,BA_RIGHT_CLICK,3,none
89180,BA_RIGHT_CLICK,3,none
89211,BA_RIGHT_CLICK,3,none
89248,BA_RIGHT_CLICK,3,none
89277,BA_RIGHT_CLICK,3,none
89315,BA_RIGHT_CLICK,3,none
89344,BA_RIGHT_CLICK,3,none
89382,BA_RIGHT_CLICK,3,none
89411,BA_RIGHT_CLICK,3,none
89449,BA_RIGHT_CLICK,3,none
89478,BA_RIGHT_CLICK,3,none
89515,BA_RIGHT_CLICK,3,none
89544,BA_RIGHT_CLICK,3,right_press
89581,BA_RIGHT_CLICK,3,right_press
89610,BA_RIGHT_CLICK,3,right_press
89648,BA_RIGHT_CLICK,3,right_press
89678,BA_RIGHT_CLICK,3,right_press
89716,BA_RIGHT_CLICK,3,right_press
89744,BA_RIGHT_CLICK,3,right_press
89782,BA_RIGHT_CLICK,3,right_press
89811,BA_RIGHT_CLICK,3,right_press
89848,BA_RIGHT_CLICK,3,right_press
89877,BA_RIGHT_CLICK,3,right_press
89912,BA_RIGHT_CLICK,3,right_release
89945,BA_RIGHT_CLICK,3,right_release
89981,BA_RIGHT_CLICK,3,right_release
90011,BA_RIGHT_CLICK,3,right_release
90048,BA_RIGHT_CLICK,3,right_release
90077,BA_RIGHT_CLICK,3,right_release
90115,BA_RIGHT_CLICK,3,right_release
90144,BA_RIGHT_CLICK,3,right_release
90181,BA_RIGHT_CLICK,3,right_release
90211,BA_RIGHT_CLICK,3,right_release
90245,BA_RIGHT_CLICK,3,right_release
90277,BA_RIGHT_CLICK,3,right_release
90310,BA_RIGHT_CLICK,3,none
90342,BA_RIGHT_CLICK,3,none
90378,BA_RIGHT_CLICK,3,none
90411,BA_RIGHT_CLICK,3,none
90446,BA_RIGHT_CLICK,3,none
90479,BA_RIGHT_CLICK,3,none
90513,BA_RIGHT_CLICK,3,none
91844,BA_RIGHT_CLICK,4,none
91878,BA_RIGHT_CLICK,4,none
91915,BA_RIGHT_CLICK,4,none
91944,BA_RIGHT_CLICK,4,none
91982,BA_RIGHT_CLICK,4,none
92011,BA_RIGHT_CLICK,4,none
92048,BA_RIGHT_CLICK,4,none
92079,BA_RIGHT_CLICK,4,none
92115,BA_RIGHT_CLICK,4,none
92145,BA_RIGHT_CLICK,4,none
92183,BA_RIGHT_CLICK,4,none
92211,BA_RIGHT_CLICK,4,none
92249,BA_RIGHT_CLICK,4,none
92278,BA_RIGHT_CLICK,4,none
92315,BA_RIGHT_CLICK,4,none
92345,BA_RIGHT_CLICK,4,none
92383,BA_RIGHT_CLICK,4,none
92412,BA_RIGHT_CLICK,4,none
92446,BA_RIGHT_CLICK,4,none
92483,BA_RIGHT_CLICK,4,none
92512,BA_RIGHT_CLICK,4,none
92550,BA_RIGHT_CLICK,4,none
92578,BA_RIGHT_CLICK,4,none
92616,BA_RIGHT_CLICK,4,none
92645,BA_RIGHT_CLICK,4,none
92682,BA_RIGHT_CLICK,4,none
92711,BA_RIGHT_CLICK,4,none
92750,BA_RIGHT_CLICK,4,none
92778,BA_RIGHT_CLICK,4,none
92816,BA_RIGHT_CLICK,4,none
92845,BA_RIGHT_CLICK,4,none
92883,BA_RIGHT_CLICK,4,none
92912,BA_RIGHT_CLICK,4,none
92949,BA_RIGHT_CLICK,4,none
92978,BA_RIGHT_CLICK,4,none
93017,BA_RIGHT_CLICK,4,none
93045,BA_RIGHT_CLICK,4,none
93083,BA_RIGHT_CLICK,4,none
93112,BA_RIGHT_CLICK,4,none
93148,BA_RIGHT_CLICK,4,none
93178,BA_RIGHT_CLICK,4,none
93216,BA_RIGHT_CLICK,4,none
93245,BA_RIGHT_CLICK,4,none
93283,BA_RIGHT_CLICK,4,none
93312,BA_RIGHT_CLICK,4,none
93349,BA_RIGHT_CLICK,4,none
93378,BA_RIGHT_CLICK,4,right_press
93416,BA_RIGHT_CLICK,4,right_press
93444,BA_RIGHT_CLICK,4,right_press
93482,BA_RIGHT_CLICK,4,right_press
93512,BA_RIGHT_CLICK,4,right_press
93549,BA_RIGHT_CLICK,4,right_press
93578,BA_RIGHT_CLICK,4,right_press
93616,BA_RIGHT_CLICK,4,right_press
93645,BA_RIGHT_CLICK,4,right_release
93683,BA_RIGHT_CLICK,4,right_release
93712,BA_RIGHT_CLICK,4,right_release
93749,BA_RIGHT_CLICK,4,right_release
93778,BA_RIGHT_CLICK,4,right_release
93816,BA_RIGHT_CLICK,4,right_release
93845,BA_RIGHT_CLICK,4,right_release
93883,BA_RIGHT_CLICK,4,right_release
93912,BA_RIGHT_CLICK,4,right_release
93948,BA_RIGHT_CLICK,4,right_release
93978,BA_RIGHT_CLICK,4,right_release
94016,BA_RIGHT_CLICK,4,right_release
94045,BA_RIGHT_CLICK,4,none
94081,BA_RIGHT_CLICK,4,none
94112,BA_RIGHT_CLICK,4,none
94147,BA_RIGHT_CLICK,4,none
94179,BA_RIGHT_CLICK,4,none
97980,BA_SCROLL,0,none
98013,BA_SCROLL,0,none
98049,BA_SCROLL,0,none
98081,BA_SCROLL,0,none
98115,BA_SCROLL,0,none
98147,BA_SCROLL,0,none
98182,BA_SCROLL,0,none
98214,BA_SCROLL,0,none
98248,BA_SCROLL,0,none
98280,BA_SCROLL,0,none
98315,BA_SCROLL,0,none
98347,BA_SCROLL,0,none
98380,BA_SCROLL,0,none
98414,BA_SCROLL,0,none
98448,BA_SCROLL,0,none
98480,BA_SCROLL,0,none
98514,BA_SCROLL,0,none
98547,BA_SCROLL,0,none
98581,BA_SCROLL,0,none
98614,BA_SCROLL,0,none
98646,BA_SCROLL,0,none
98680,BA_SCROLL,0,none
98713,BA_SCROLL,0,none
98747,BA_SCROLL,0,none
98780,BA_SCROLL,0,none
98814,BA_SCROLL,0,none
98846,BA_SCROLL,0,scroll_down
98880,BA_SCROLL,0,scroll_down
98913,BA_SCROLL,0,scroll_down
98947,BA_SCROLL,0,scroll_down
98980,BA_SCROLL,0,scroll_down
99013,BA_SCROLL,0,scroll_down
99046,BA_SCROLL,0,scroll_down
99081,BA_SCROLL,0,scroll_down
99113,BA_SCROLL,0,scroll_down
99146,BA_SCROLL,0,scroll_down
99183,BA_SCROLL,0,scroll_down
99212,BA_SCROLL,0,scroll_down
99250,BA_SCROLL,0,scroll_down
99279,BA_SCROLL,0,scroll_down
99315,BA_SCROLL,0,scroll_down
99346,BA_SCROLL,0,scroll_up
99382,BA_SCROLL,0,scroll_up
99413,BA_SCROLL,0,scroll_up
99450,BA_SCROLL,0,scroll_up
99477,BA_SCROLL,0,scroll_up
99514,BA_SCROLL,0,scroll_up
99545,BA_SCROLL,0,scroll_up
99580,BA_SCROLL,0,scroll_up
99612,BA_SCROLL,0,scroll_up
99648,BA_SCROLL,0,scroll_up
99680,BA_SCROLL,0,scroll_up
99711,BA_SCROLL,0,scroll_up
99748,BA_SCROLL,0,scroll_up
99780,BA_SCROLL,0,scroll_down
99816,BA_SCROLL,0,scroll_down
99845,BA_SCROLL,0,scroll_down
99881,BA_SCROLL,0,scroll_down
99912,BA_SCROLL,0,scroll_down
99947,BA_SCROLL,0,scroll_down
99979,BA_SCROLL,0,scroll_down
100015,BA_SCROLL,0,scroll_down
100046,BA_SCROLL,0,scroll_down
100080,BA_SCROLL,0,scroll_down
100113,BA_SCROLL,0,scroll_down
100148,BA_SCROLL,0,scroll_down
100180,BA_SCROLL,0,scroll_down
100214,BA_SCROLL,0,scroll_down
100247,BA_SCROLL,0,scroll_down
100280,BA_SCROLL,0,scroll_down
100316,BA_SCROLL,0,scroll_up
100343,BA_SCROLL,0,scroll_up
100376,BA_SCROLL,0,scroll_up
100414,BA_SCROLL,0,scroll_up
100445,BA_SCROLL,0,scroll_up
100479,BA_SCROLL,0,scroll_up
100514,BA_SCROLL,0,scroll_up
100546,BA_SCROLL,0,scroll_up
100579,BA_SCROLL,0,scroll_up
100616,BA_SCROLL,0,scroll_up
100645,BA_SCROLL,0,scroll_up
100683,BA_SCROLL,0,scroll_up
100711,BA_SCROLL,0,scroll_up
100746,BA_SCROLL,0,scroll_up
100779,BA_SCROLL,0,scroll_down
100813,BA_SCROLL,0,scroll_down
100846,BA_SCROLL,0,scroll_down
100881,BA_SCROLL,0,scroll_down
100912,BA_SCROLL,0,scroll_down
100947,BA_SCROLL,0,scroll_down
100979,BA_SCROLL,0,scroll_down
101016,BA_SCROLL,0,scroll_down
101046,BA_SCROLL,0,scroll_down
101083,BA_SCROLL,0,scroll_down
101111,BA_SCROLL,0,scroll_down
101147,BA_SCROLL,0,scroll_down
101179,BA_SCROLL,0,scroll_down
101246,BA_SCROLL,0,scroll_up
101281,BA_SCROLL,0,scroll_up
101309,BA_SCROLL,0,scroll_up
101349,BA_SCROLL,0,scroll_up
101379,BA_SCROLL,0,scroll_up
101416,BA_SCROLL,0,scroll_up
101447,BA_SCROLL,0,scroll_up
101480,BA_SCROLL,0,scroll_up
101515,BA_SCROLL,0,scroll_up
101549,BA_SCROLL,0,scroll_up
101581,BA_SCROLL,0,scroll_up
101614,BA_SCROLL,0,scroll_up
101648,BA_SCROLL,0,scroll_down
101680,BA_SCROLL,0,scroll_down
101715,BA_SCROLL,0,scroll_down
101747,BA_SCROLL,0,scroll_down
101781,BA_SCROLL,0,scroll_down
101814,BA_SCROLL,0,scroll_down
101848,BA_SCROLL,0,scroll_down
101881,BA_SCROLL,0,scroll_down
101914,BA_SCROLL,0,scroll_down
101949,BA_SCROLL,0,scroll_down
101980,BA_SCROLL,0,scroll_down
102014,BA_SCROLL,0,scroll_down
102048,BA_SCROLL,0,scroll_down
102082,BA_SCROLL,0,scroll_down
102113,BA_SCROLL,0,scroll_up
102147,BA_SCROLL,0,scroll_up
102181,BA_SCROLL,0,scroll_up
102214,BA_SCROLL,0,scroll_up
102247,BA_SCROLL,0,scroll_up
102280,BA_SCROLL,0,scroll_up
102314,BA_SCROLL,0,scroll_up
102348,BA_SCROLL,0,scroll_up
102382,BA_SCROLL,0,scroll_up
102414,BA_SCROLL,0,scroll_up
102448,BA_SCROLL,0,scroll_up
102480,BA_SCROLL,0,scroll_up
102514,BA_SCROLL,0,scroll_down
102547,BA_SCROLL,0,scroll_down
102582,BA_SCROLL,0,scroll_down
102614,BA_SCROLL,0,scroll_down
102648,BA_SCROLL,0,scroll_down
102681,BA_SCROLL,0,scroll_down
102714,BA_SCROLL,0,scroll_down
102746,BA_SCROLL,0,scroll_down
102783,BA_SCROLL,0,scroll_down
102812,BA_SCROLL,0,scroll_down
102846,BA_SCROLL,0,scroll_down
102881,BA_SCROLL,0,scroll_down
102913,BA_SCROLL,0,scroll_down
102947,BA_SCROLL,0,scroll_down
102979,BA_SCROLL,0,scroll_down
103013,BA_SCROLL,0,scroll_down
103046,BA_SCROLL,0,scroll_down
103077,BA_SCROLL,0,scroll_up
103115,BA_SCROLL,0,scroll_up
103147,BA_SCROLL,0,scroll_up
103182,BA_SCROLL,0,scroll_up
103214,BA_SCROLL,0,scroll_up
103247,BA_SCROLL,0,scroll_up
103281,BA_SCROLL,0,scroll_up
103314,BA_SCROLL,0,scroll_up
103348,BA_SCROLL,0,scroll_up
103381,BA_SCROLL,0,scroll_up
103415,BA_SCROLL,0,scroll_up
103447,BA_SCROLL,0,scroll_up
103481,BA_SCROLL,0,scroll_up
103514,BA_SCROLL,0,scroll_up
103548,BA_SCROLL,0,scroll_up
103581,BA_SCROLL,0,scroll_up
103613,BA_SCROLL,0,scroll_down
103649,BA_SCROLL,0,scroll_down
103681,BA_SCROLL,0,scroll_down
103714,BA_SCROLL,0,scroll_down
103747,BA_SCROLL,0,scroll_down
103782,BA_SCROLL,0,scroll_down
103814,BA_SCROLL,0,scroll_down
103848,BA_SCROLL,0,scroll_down
103881,BA_SCROLL,0,scroll_down
103914,BA_SCROLL,0,scroll_down
103949,BA_SCROLL,0,scroll_down
103980,BA_SCROLL,0,scroll_down
104014,BA_SCROLL,0,scroll_down
104049,BA_SCROLL,0,scroll_down
104081,BA_SCROLL,0,scroll_down
104115,BA_SCROLL,0,scroll_down
104148,BA_SCROLL,0,scroll_down
104181,BA_SCROLL,0,scroll_down
104215,BA_SCROLL,0,scroll_down
104248,BA_SCROLL,0,none
104279,BA_SCROLL,0,none
104312,BA_SCROLL,0,none
104347,BA_SCROLL,0,none
104379,BA_SCROLL,0,none
104413,BA_SCROLL,0,none
104446,BA_SCROLL,0,none
104480,BA_SCROLL,0,none
105580,BA_SCROLL,1,none
105615,BA_SCROLL,1,none
105648,BA_SCROLL,1,none
105682,BA_SCROLL,1,none
105715,BA_SCROLL,1,none
105748,BA_SCROLL,1,none
105781,BA_SCROLL,1,none
105815,BA_SCROLL,1,none
105848,BA_SCROLL,1,none
105882,BA_SCROLL,1,none
105915,BA_SCROLL,1,none
105949,BA_SCROLL,1,none
105983,BA_SCROLL,1,none
106015,BA_SCROLL,1,none
106049,BA_SCROLL,1,none
106082,BA_SCROLL,1,none
106115,BA_SCROLL,1,none
106147,BA_SCROLL,1,scroll_up
106181,BA_SCROLL,1,scroll_up
106214,BA_SCROLL,1,scroll_up
106248,BA_SCROLL,1,scroll_up
106280,BA_SCROLL,1,scroll_up
106310,BA_SCROLL,1,scroll_up
106348,BA_SCROLL,1,scroll_up
106380,BA_SCROLL,1,scroll_up
106413,BA_SCROLL,1,scroll_up
106447,BA_SCROLL,1,scroll_up
106481,BA_SCROLL,1,scroll_up
106514,BA_SCROLL,1,scroll_up
106549,BA_SCROLL,1,scroll_up
106582,BA_SCROLL,1,scroll_up
106648,BA_SCROLL,1,scroll_down
106682,BA_SCROLL,1,scroll_down
106716,BA_SCROLL,1,scroll_down
106748,BA_SCROLL,1,scroll_down
106781,BA_SCROLL,1,scroll_down
106815,BA_SCROLL,1,scroll_down
106848,BA_SCROLL,1,scroll_down
106882,BA_SCROLL,1,scroll_down
106914,BA_SCROLL,1,scroll_down
106948,BA_SCROLL,1,scroll_down
106981,BA_SCROLL,1,scroll_down
107014,BA_SCROLL,1,scroll_down
107049,BA_SCROLL,1,scroll_down
107081,BA_SCROLL,1,scroll_down
107116,BA_SCROLL,1,scroll_up
107149,BA_SCROLL,1,scroll_up
107182,BA_SCROLL,1,scroll_up
107215,BA_SCROLL,1,scroll_up
107249,BA_SCROLL,1,scroll_up
107282,BA_SCROLL,1,scroll_up
107315,BA_SCROLL,1,scroll_up
107348,BA_SCROLL,1,scroll_up
107382,BA_SCROLL,1,scroll_up
107415,BA_SCROLL,1,scroll_up
107448,BA_SCROLL,1,scroll_up
107482,BA_SCROLL,1,scroll_up
107515,BA_SCROLL,1,scroll_up
107549,BA_SCROLL,1,scroll_up
107582,BA_SCROLL,1,scroll_down
107615,BA_SCROLL,1,scroll_down
107649,BA_SCROLL,1,scroll_down
107681,BA_SCROLL,1,scroll_down
107715,BA_SCROLL,1,scroll_down
107748,BA_SCROLL,1,scroll_down
107782,BA_SCROLL,1,scroll_down
107815,BA_SCROLL,1,scroll_down
107847,BA_SCROLL,1,scroll_down
107882,BA_SCROLL,1,scroll_down
107915,BA_SCROLL,1,scroll_down
107948,BA_SCROLL,1,scroll_down
107982,BA_SCROLL,1,scroll_down
108015,BA_SCROLL,1,scroll_up
108048,BA_SCROLL,1,scroll_up
108081,BA_SCROLL,1,scroll_up
108115,BA_SCROLL,1,scroll_up
108149,BA_SCROLL,1,scroll_up
108182,BA_SCROLL,1,scroll_up
108215,BA_SCROLL,1,scroll_up
108249,BA_SCROLL,1,scroll_up
108281,BA_SCROLL,1,scroll_up
108315,BA_SCROLL,1,scroll_up
108348,BA_SCROLL,1,scroll_up
108382,BA_SCROLL,1,scroll_up
108415,BA_SCROLL,1,scroll_down
108449,BA_SCROLL,1,scroll_down
108482,BA_SCROLL,1,scroll_down
108515,BA_SCROLL,1,scroll_down
108548,BA_SCROLL,1,scroll_down
108582,BA_SCROLL,1,scroll_down
108615,BA_SCROLL,1,scroll_down
108648,BA_SCROLL,1,scroll_down
108682,BA_SCROLL,1,scroll_down
108717,BA_SCROLL,1,scroll_down
108749,BA_SCROLL,1,scroll_down
108781,BA_SCROLL,1,scroll_down
108815,BA_SCROLL,1,scroll_down
108848,BA_SCROLL,1,scroll_down
108882,BA_SCROLL,1,scroll_down
108916,BA_SCROLL,1,scroll_up
108948,BA_SCROLL,1,scroll_up
108981,BA_SCROLL,1,scroll_up
109016,BA_SCROLL,1,scroll_up
109048,BA_SCROLL,1,scroll_up
109082,BA_SCROLL,1,scroll_up
109116,BA_SCROLL,1,scroll_up
109148,BA_SCROLL,1,scroll_up
109182,BA_SCROLL,1,scroll_up
109215,BA_SCROLL,1,scroll_up
109248,BA_SCROLL,1,scroll_up
109281,BA_SCROLL,1,scroll_up
109313,BA_SCROLL,1,scroll_up
109348,BA_SCROLL,1,scroll_up
109381,BA_SCROLL,1,scroll_up
109413,BA_SCROLL,1,scroll_down
109449,BA_SCROLL,1,scroll_down
109482,BA_SCROLL,1,scroll_down
109515,BA_SCROLL,1,scroll_down
109549,BA_SCROLL,1,scroll_down
109582,BA_SCROLL,1,scroll_down
109615,BA_SCROLL,1,scroll_down
109648,BA_SCROLL,1,scroll_down
109682,BA_SCROLL,1,scroll_down
109715,BA_SCROLL,1,scroll_down
109749,BA_SCROLL,1,scroll_down
109782,BA_SCROLL,1,scroll_down
109816,BA_SCROLL,1,scroll_down
109848,BA_SCROLL,1,scroll_down
109883,BA_SCROLL,1,scroll_down
109915,BA_SCROLL,1,scroll_down
109948,BA_SCROLL,1,scroll_up
109980,BA_SCROLL,1,scroll_up
110014,BA_SCROLL,1,scroll_up
110047,BA_SCROLL,1,scroll_up
110081,BA_SCROLL,1,scroll_up
110114,BA_SCROLL,1,scroll_up
110148,BA_SCROLL,1,scroll_up
110182,BA_SCROLL,1,scroll_up
110215,BA_SCROLL,1,scroll_up
110248,BA_SCROLL,1,scroll_up
110282,BA_SCROLL,1,scroll_up
110316,BA_SCROLL,1,scroll_up
110349,BA_SCROLL,1,scroll_up
110382,BA_SCROLL,1,scroll_up
110416,BA_SCROLL,1,scroll_up
110449,BA_SCROLL,1,scroll_down
110483,BA_SCROLL,1,scroll_down
110515,BA_SCROLL,1,scroll_down
110549,BA_SCROLL,1,scroll_down
110583,BA_SCROLL,1,scroll_down
110616,BA_SCROLL,1,scroll_down
110649,BA_SCROLL,1,scroll_down
110682,BA_SCROLL,1,scroll_down
110716,BA_SCROLL,1,scroll_down
110749,BA_SCROLL,1,scroll_down
110783,BA_SCROLL,1,scroll_down
110816,BA_SCROLL,1,scroll_down
110847,BA_SCROLL,1,scroll_down
110883,BA_SCROLL,1,scroll_down
110916,BA_SCROLL,1,scroll_down
110948,BA_SCROLL,1,scroll_down
110983,BA_SCROLL,1,none
111016,BA_SCROLL,1,none
111050,BA_SCROLL,1,none
111081,BA_SCROLL,1,none
111115,BA_SCROLL,1,none
111147,BA_SCROLL,1,none
111181,BA_SCROLL,1,none
111214,BA_SCROLL,1,none
111248,BA_SCROLL,1,none
111282,BA_SCROLL,1,none
111310,BA_SCROLL,1,none
111348,BA_SCROLL,1,none
111382,BA_SCROLL,1,none
111415,BA_SCROLL,1,none
111450,BA_SCROLL,1,none
112781,BA_SCROLL,2,none
112816,BA_SCROLL,2,none
112849,BA_SCROLL,2,none
112881,BA_SCROLL,2,none
112915,BA_SCROLL,2,none
112948,BA_SCROLL,2,none
112981,BA_SCROLL,2,none
113015,BA_SCROLL,2,none
113047,BA_SCROLL,2,none
113082,BA_SCROLL,2,none
113117,BA_SCROLL,2,none
113148,BA_SCROLL,2,none
113183,BA_SCROLL,2,scroll_up
113216,BA_SCROLL,2,scroll_up
113248,BA_SCROLL,2,scroll_up
113282,BA_SCROLL,2,scroll_up
113315,BA_SCROLL,2,scroll_up
113348,BA_SCROLL,2,scroll_up
113382,BA_SCROLL,2,scroll_up
113415,BA_SCROLL,2,scroll_up
113448,BA_SCROLL,2,scroll_up
113483,BA_SCROLL,2,scroll_up
113515,BA_SCROLL,2,scroll_up
113549,BA_SCROLL,2,scroll_up
113581,BA_SCROLL,2,scroll_up
113615,BA_SCROLL,2,scroll_up
113648,BA_SCROLL,2,scroll_up
113682,BA_SCROLL,2,scroll_down
113715,BA_SCROLL,2,scroll_down
113749,BA_SCROLL,2,scroll_down
113782,BA_SCROLL,2,scroll_down
113816,BA_SCROLL,2,scroll_down
113849,BA_SCROLL,2,scroll_down
113883,BA_SCROLL,2,scroll_down
113915,BA_SCROLL,2,scroll_down
113950,BA_SCROLL,2,scroll_down
113982,BA_SCROLL,2,scroll_down
114016,BA_SCROLL,2,scroll_down
114049,BA_SCROLL,2,scroll_down
114083,BA_SCROLL,2,scroll_down
114116,BA_SCROLL,2,scroll_down
114149,BA_SCROLL,2,scroll_up
114183,BA_SCROLL,2,scroll_up
114215,BA_SCROLL,2,scroll_up
114249,BA_SCROLL,2,scroll_up
114284,BA_SCROLL,2,scroll_up
114316,BA_SCROLL,2,scroll_up
114349,BA_SCROLL,2,scroll_up
114381,BA_SCROLL,2,scroll_up
114415,BA_SCROLL,2,scroll_up
114448,BA_SCROLL,2,scroll_up
114482,BA_SCROLL,2,scroll_up
114515,BA_SCROLL,2,scroll_up
114549,BA_SCROLL,2,scroll_up
114583,BA_SCROLL,2,scroll_up
114616,BA_SCROLL,2,scroll_down
114650,BA_SCROLL,2,scroll_down
114682,BA_SCROLL,2,scroll_down
114716,BA_SCROLL,2,scroll_down
114747,BA_SCROLL,2,scroll_down
114782,BA_SCROLL,2,scroll_down
114816,BA_SCROLL,2,scroll_down
114848,BA_SCROLL,2,scroll_down
114883,BA_SCROLL,2,scroll_down
114915,BA_SCROLL,2,scroll_down
114950,BA_SCROLL,2,scroll_down
114983,BA_SCROLL,2,scroll_down
115016,BA_SCROLL,2,scroll_up
115048,BA_SCROLL,2,scroll_up
115082,BA_SCROLL,2,scroll_up
115115,BA_SCROLL,2,scroll_up
115148,BA_SCROLL,2,scroll_up
115182,BA_SCROLL,2,scroll_up
115216,BA_SCROLL,2,scroll_up
115250,BA_SCROLL,2,scroll_up
115282,BA_SCROLL,2,scroll_up
115314,BA_SCROLL,2,scroll_up
115350,BA_SCROLL,2,scroll_up
115381,BA_SCROLL,2,scroll_up
115417,BA_SCROLL,2,scroll_up
115449,BA_SCROLL,2,scroll_up
115484,BA_SCROLL,2,scroll_up
115517,BA_SCROLL,2,scroll_up
115550,BA_SCROLL,2,scroll_down
115582,BA_SCROLL,2,scroll_down
115616,BA_SCROLL,2,scroll_down
115648,BA_SCROLL,2,scroll_down
115682,BA_SCROLL,2,scroll_down
115715,BA_SCROLL,2,scroll_down
115749,BA_SCROLL,2,scroll_down
115783,BA_SCROLL,2,scroll_down
115817,BA_SCROLL,2,scroll_down
115845,BA_SCROLL,2,scroll_down
115883,BA_SCROLL,2,scroll_down
115916,BA_SCROLL,2,scroll_down
115948,BA_SCROLL,2,scroll_down
115982,BA_SCROLL,2,scroll_up
116015,BA_SCROLL,2,scroll_up
